date,symbol,target_weight
2007-01-26,SPY,0.16666666666666666
2007-01-26,TLT,0.16666666666666666
2007-01-29,EEM,0.16666666666666666
2007-01-29,EFA,0.16666666666666666
2007-01-29,GLD,0.16666666666666666
2007-01-29,IWM,0.16666666666666666
2007-01-29,QQQ,0.16666666666666666
2007-01-29,SPY,0.16666666666666666
2007-01-29,TLT,0
2007-01-30,EEM,0.16666666666666666
2007-01-30,EFA,0.16666666666666666
2007-01-30,GLD,0.16666666666666666
2007-01-30,IWM,0.16666666666666666
2007-01-30,QQQ,0.16666666666666666
2007-01-30,SPY,0.16666666666666666
2007-01-30,TLT,0
2007-01-31,EEM,0.16666666666666666
2007-01-31,EFA,0.16666666666666666
2007-01-31,GLD,0.16666666666666666
2007-01-31,IWM,0.16666666666666666
2007-01-31,QQQ,0.16666666666666666
2007-01-31,SPY,0.16666666666666666
2007-01-31,TLT,0
2007-02-01,EEM,0.16666666666666666
2007-02-01,EFA,0.16666666666666666
2007-02-01,GLD,0.16666666666666666
2007-02-01,IWM,0.16666666666666666
2007-02-01,QQQ,0.16666666666666666
2007-02-01,SPY,0.16666666666666666
2007-02-01,TLT,0
2007-02-02,EEM,0.16666666666666666
2007-02-02,EFA,0.16666666666666666
2007-02-02,GLD,0.16666666666666666
2007-02-02,IWM,0.16666666666666666
2007-02-02,QQQ,0.16666666666666666
2007-02-02,SPY,0.16666666666666666
2007-02-02,TLT,0
2007-02-05,EEM,0.16666666666666666
2007-02-05,EFA,0.16666666666666666
2007-02-05,GLD,0.16666666666666666
2007-02-05,IWM,0.16666666666666666
2007-02-05,QQQ,0.16666666666666666
2007-02-05,SPY,0.16666666666666666
2007-02-05,TLT,0
2007-02-06,EEM,0.16666666666666666
2007-02-06,EFA,0.16666666666666666
2007-02-06,GLD,0.16666666666666666
2007-02-06,IWM,0.16666666666666666
2007-02-06,QQQ,0.16666666666666666
2007-02-06,SPY,0.16666666666666666
2007-02-06,TLT,0
2007-02-07,EEM,0.16666666666666666
2007-02-07,EFA,0.16666666666666666
2007-02-07,GLD,0.16666666666666666
2007-02-07,IWM,0.16666666666666666
2007-02-07,QQQ,0.16666666666666666
2007-02-07,SPY,0.16666666666666666
2007-02-07,TLT,0
2007-02-08,EEM,0.16666666666666666
2007-02-08,EFA,0.16666666666666666
2007-02-08,GLD,0.16666666666666666
2007-02-08,IWM,0.16666666666666666
2007-02-08,QQQ,0.16666666666666666
2007-02-08,SPY,0.16666666666666666
2007-02-08,TLT,0
2007-02-09,EEM,0.16666666666666666
2007-02-09,EFA,0.16666666666666666
2007-02-09,GLD,0.16666666666666666
2007-02-09,IWM,0.16666666666666666
2007-02-09,QQQ,0.16666666666666666
2007-02-09,SPY,0.16666666666666666
2007-02-09,TLT,0
2007-02-12,EEM,0.16666666666666666
2007-02-12,EFA,0.16666666666666666
2007-02-12,GLD,0.16666666666666666
2007-02-12,IWM,0.16666666666666666
2007-02-12,QQQ,0.16666666666666666
2007-02-12,SPY,0.16666666666666666
2007-02-12,TLT,0
2007-02-13,EEM,0.16666666666666666
2007-02-13,EFA,0.16666666666666666
2007-02-13,GLD,0.16666666666666666
2007-02-13,IWM,0.16666666666666666
2007-02-13,QQQ,0.16666666666666666
2007-02-13,SPY,0.16666666666666666
2007-02-13,TLT,0
2007-02-14,EEM,0.16666666666666666
2007-02-14,EFA,0.16666666666666666
2007-02-14,GLD,0.16666666666666666
2007-02-14,IWM,0.16666666666666666
2007-02-14,QQQ,0.16666666666666666
2007-02-14,SPY,0.16666666666666666
2007-02-14,TLT,0
2007-02-15,EEM,0.16666666666666666
2007-02-15,EFA,0.16666666666666666
2007-02-15,GLD,0.16666666666666666
2007-02-15,IWM,0.16666666666666666
2007-02-15,QQQ,0.16666666666666666
2007-02-15,SPY,0.16666666666666666
2007-02-15,TLT,0
2007-02-16,EEM,0.16666666666666666
2007-02-16,EFA,0.16666666666666666
2007-02-16,GLD,0.16666666666666666
2007-02-16,IWM,0.16666666666666666
2007-02-16,QQQ,0.16666666666666666
2007-02-16,SPY,0.16666666666666666
2007-02-16,TLT,0
2007-02-20,EEM,0.16666666666666666
2007-02-20,EFA,0.16666666666666666
2007-02-20,GLD,0.16666666666666666
2007-02-20,IWM,0.16666666666666666
2007-02-20,QQQ,0.16666666666666666
2007-02-20,SPY,0.16666666666666666
2007-02-20,TLT,0
2007-02-21,EEM,0.16666666666666666
2007-02-21,EFA,0.16666666666666666
2007-02-21,GLD,0.16666666666666666
2007-02-21,IWM,0.16666666666666666
2007-02-21,QQQ,0.16666666666666666
2007-02-21,SPY,0.16666666666666666
2007-02-21,TLT,0
2007-02-22,EEM,0.16666666666666666
2007-02-22,EFA,0.16666666666666666
2007-02-22,GLD,0.16666666666666666
2007-02-22,IWM,0.16666666666666666
2007-02-22,QQQ,0.16666666666666666
2007-02-22,SPY,0.16666666666666666
2007-02-22,TLT,0
2007-02-23,EEM,0.16666666666666666
2007-02-23,EFA,0.16666666666666666
2007-02-23,GLD,0.16666666666666666
2007-02-23,IWM,0.16666666666666666
2007-02-23,QQQ,0.16666666666666666
2007-02-23,SPY,0.16666666666666666
2007-02-23,TLT,0
2007-02-26,EEM,0.16666666666666666
2007-02-26,EFA,0.16666666666666666
2007-02-26,GLD,0.16666666666666666
2007-02-26,IWM,0.16666666666666666
2007-02-26,QQQ,0.16666666666666666
2007-02-26,SPY,0.16666666666666666
2007-02-26,TLT,0
2007-02-27,EEM,0
2007-02-27,EFA,0.16666666666666666
2007-02-27,GLD,0.66666666666666663
2007-02-27,IWM,0
2007-02-27,QQQ,0
2007-02-27,SPY,0
2007-02-27,TLT,0.16666666666666666
2007-02-28,EEM,0
2007-02-28,EFA,0.16666666666666666
2007-02-28,GLD,0.66666666666666663
2007-02-28,IWM,0
2007-02-28,QQQ,0
2007-02-28,SPY,0
2007-02-28,TLT,0.16666666666666666
2007-03-01,EEM,0
2007-03-01,EFA,0.16666666666666666
2007-03-01,GLD,0.66666666666666663
2007-03-01,IWM,0
2007-03-01,QQQ,0
2007-03-01,SPY,0
2007-03-01,TLT,0.16666666666666666
2007-03-02,EEM,0
2007-03-02,EFA,0.16666666666666666
2007-03-02,GLD,0.66666666666666663
2007-03-02,IWM,0
2007-03-02,QQQ,0
2007-03-02,SPY,0
2007-03-02,TLT,0.16666666666666666
2007-03-05,EEM,0
2007-03-05,EFA,0.16666666666666666
2007-03-05,GLD,0.66666666666666663
2007-03-05,IWM,0
2007-03-05,QQQ,0
2007-03-05,SPY,0
2007-03-05,TLT,0.16666666666666666
2007-03-06,EEM,0.16666666666666666
2007-03-06,EFA,0.16666666666666666
2007-03-06,GLD,0.66666666666666663
2007-03-06,IWM,0
2007-03-06,QQQ,0
2007-03-06,SPY,0
2007-03-06,TLT,0
2007-03-07,EEM,0.16666666666666666
2007-03-07,EFA,0.16666666666666666
2007-03-07,GLD,0.66666666666666663
2007-03-07,IWM,0
2007-03-07,QQQ,0
2007-03-07,SPY,0
2007-03-07,TLT,0
2007-03-08,EEM,0.16666666666666666
2007-03-08,EFA,0.16666666666666666
2007-03-08,GLD,0.66666666666666663
2007-03-08,IWM,0
2007-03-08,QQQ,0
2007-03-08,SPY,0
2007-03-08,TLT,0
2007-03-09,EEM,0.16666666666666666
2007-03-09,EFA,0.16666666666666666
2007-03-09,GLD,0.66666666666666663
2007-03-09,IWM,0
2007-03-09,QQQ,0
2007-03-09,SPY,0
2007-03-09,TLT,0
2007-03-12,EEM,0.16666666666666666
2007-03-12,EFA,0.16666666666666666
2007-03-12,GLD,0.66666666666666663
2007-03-12,IWM,0
2007-03-12,QQQ,0
2007-03-12,SPY,0
2007-03-12,TLT,0
2007-03-13,EEM,0
2007-03-13,EFA,0
2007-03-13,GLD,1
2007-03-13,IWM,0
2007-03-13,QQQ,0
2007-03-13,SPY,0
2007-03-13,TLT,0
2007-03-14,EEM,0
2007-03-14,EFA,0
2007-03-14,GLD,1
2007-03-14,IWM,0
2007-03-14,QQQ,0
2007-03-14,SPY,0
2007-03-14,TLT,0
2007-03-15,EEM,0
2007-03-15,EFA,0
2007-03-15,GLD,1
2007-03-15,IWM,0
2007-03-15,QQQ,0
2007-03-15,SPY,0
2007-03-15,TLT,0
2007-03-16,EEM,0
2007-03-16,EFA,0
2007-03-16,GLD,1
2007-03-16,IWM,0
2007-03-16,QQQ,0
2007-03-16,SPY,0
2007-03-16,TLT,0
2007-03-19,EEM,0
2007-03-19,EFA,0
2007-03-19,GLD,1
2007-03-19,IWM,0
2007-03-19,QQQ,0
2007-03-19,SPY,0
2007-03-19,TLT,0
2007-03-20,EEM,0.16666666666666666
2007-03-20,EFA,0.16666666666666666
2007-03-20,GLD,0.5
2007-03-20,IWM,0
2007-03-20,QQQ,0
2007-03-20,SPY,0
2007-03-20,TLT,0.16666666666666666
2007-03-21,EEM,0.16666666666666666
2007-03-21,EFA,0.16666666666666666
2007-03-21,GLD,0.5
2007-03-21,IWM,0
2007-03-21,QQQ,0
2007-03-21,SPY,0
2007-03-21,TLT,0.16666666666666666
2007-03-22,EEM,0.16666666666666666
2007-03-22,EFA,0.16666666666666666
2007-03-22,GLD,0.5
2007-03-22,IWM,0
2007-03-22,QQQ,0
2007-03-22,SPY,0
2007-03-22,TLT,0.16666666666666666
2007-03-23,EEM,0.16666666666666666
2007-03-23,EFA,0.16666666666666666
2007-03-23,GLD,0.5
2007-03-23,IWM,0
2007-03-23,QQQ,0
2007-03-23,SPY,0
2007-03-23,TLT,0.16666666666666666
2007-03-26,EEM,0.16666666666666666
2007-03-26,EFA,0.16666666666666666
2007-03-26,GLD,0.5
2007-03-26,IWM,0
2007-03-26,QQQ,0
2007-03-26,SPY,0
2007-03-26,TLT,0.16666666666666666
2007-03-27,EEM,0.16666666666666666
2007-03-27,EFA,0.16666666666666666
2007-03-27,GLD,0.16666666666666666
2007-03-27,IWM,0.16666666666666666
2007-03-27,QQQ,0.16666666666666666
2007-03-27,SPY,0.16666666666666666
2007-03-27,TLT,0
2007-03-28,EEM,0.16666666666666666
2007-03-28,EFA,0.16666666666666666
2007-03-28,GLD,0.16666666666666666
2007-03-28,IWM,0.16666666666666666
2007-03-28,QQQ,0.16666666666666666
2007-03-28,SPY,0.16666666666666666
2007-03-28,TLT,0
2007-03-29,EEM,0.16666666666666666
2007-03-29,EFA,0.16666666666666666
2007-03-29,GLD,0.16666666666666666
2007-03-29,IWM,0.16666666666666666
2007-03-29,QQQ,0.16666666666666666
2007-03-29,SPY,0.16666666666666666
2007-03-29,TLT,0
2007-03-30,EEM,0.16666666666666666
2007-03-30,EFA,0.16666666666666666
2007-03-30,GLD,0.16666666666666666
2007-03-30,IWM,0.16666666666666666
2007-03-30,QQQ,0.16666666666666666
2007-03-30,SPY,0.16666666666666666
2007-03-30,TLT,0
2007-04-02,EEM,0.16666666666666666
2007-04-02,EFA,0.16666666666666666
2007-04-02,GLD,0.16666666666666666
2007-04-02,IWM,0.16666666666666666
2007-04-02,QQQ,0.16666666666666666
2007-04-02,SPY,0.16666666666666666
2007-04-02,TLT,0
2007-04-03,EEM,0.16666666666666666
2007-04-03,EFA,0.16666666666666666
2007-04-03,GLD,0.16666666666666666
2007-04-03,IWM,0.16666666666666666
2007-04-03,QQQ,0.16666666666666666
2007-04-03,SPY,0.16666666666666666
2007-04-03,TLT,0
2007-04-04,EEM,0.16666666666666666
2007-04-04,EFA,0.16666666666666666
2007-04-04,GLD,0.16666666666666666
2007-04-04,IWM,0.16666666666666666
2007-04-04,QQQ,0.16666666666666666
2007-04-04,SPY,0.16666666666666666
2007-04-04,TLT,0
2007-04-05,EEM,0.16666666666666666
2007-04-05,EFA,0.16666666666666666
2007-04-05,GLD,0.16666666666666666
2007-04-05,IWM,0.16666666666666666
2007-04-05,QQQ,0.16666666666666666
2007-04-05,SPY,0.16666666666666666
2007-04-05,TLT,0
2007-04-09,EEM,0.16666666666666666
2007-04-09,EFA,0.16666666666666666
2007-04-09,GLD,0.16666666666666666
2007-04-09,IWM,0.16666666666666666
2007-04-09,QQQ,0.16666666666666666
2007-04-09,SPY,0.16666666666666666
2007-04-09,TLT,0
2007-04-10,EEM,0.16666666666666666
2007-04-10,EFA,0.16666666666666666
2007-04-10,GLD,0.16666666666666666
2007-04-10,IWM,0.16666666666666666
2007-04-10,QQQ,0.16666666666666666
2007-04-10,SPY,0.16666666666666666
2007-04-10,TLT,0
2007-04-11,EEM,0.16666666666666666
2007-04-11,EFA,0.16666666666666666
2007-04-11,GLD,0.16666666666666666
2007-04-11,IWM,0.16666666666666666
2007-04-11,QQQ,0.16666666666666666
2007-04-11,SPY,0.16666666666666666
2007-04-11,TLT,0
2007-04-12,EEM,0.16666666666666666
2007-04-12,EFA,0.16666666666666666
2007-04-12,GLD,0.16666666666666666
2007-04-12,IWM,0.16666666666666666
2007-04-12,QQQ,0.16666666666666666
2007-04-12,SPY,0.16666666666666666
2007-04-12,TLT,0
2007-04-13,EEM,0.16666666666666666
2007-04-13,EFA,0.16666666666666666
2007-04-13,GLD,0.16666666666666666
2007-04-13,IWM,0.16666666666666666
2007-04-13,QQQ,0.16666666666666666
2007-04-13,SPY,0.16666666666666666
2007-04-13,TLT,0
2007-04-16,EEM,0.16666666666666666
2007-04-16,EFA,0.16666666666666666
2007-04-16,GLD,0.16666666666666666
2007-04-16,IWM,0.16666666666666666
2007-04-16,QQQ,0.16666666666666666
2007-04-16,SPY,0.16666666666666666
2007-04-16,TLT,0
2007-04-17,EEM,0.16666666666666666
2007-04-17,EFA,0.16666666666666666
2007-04-17,GLD,0.16666666666666666
2007-04-17,IWM,0.16666666666666666
2007-04-17,QQQ,0.16666666666666666
2007-04-17,SPY,0.16666666666666666
2007-04-17,TLT,0
2007-04-18,EEM,0.16666666666666666
2007-04-18,EFA,0.16666666666666666
2007-04-18,GLD,0
2007-04-18,IWM,0.16666666666666666
2007-04-18,QQQ,0.16666666666666666
2007-04-18,SPY,0.16666666666666666
2007-04-18,TLT,0.16666666666666666
2007-04-19,EEM,0.16666666666666666
2007-04-19,EFA,0.16666666666666666
2007-04-19,GLD,0
2007-04-19,IWM,0.16666666666666666
2007-04-19,QQQ,0.16666666666666666
2007-04-19,SPY,0.16666666666666666
2007-04-19,TLT,0.16666666666666666
2007-04-20,EEM,0.16666666666666666
2007-04-20,EFA,0.16666666666666666
2007-04-20,GLD,0
2007-04-20,IWM,0.16666666666666666
2007-04-20,QQQ,0.16666666666666666
2007-04-20,SPY,0.16666666666666666
2007-04-20,TLT,0.16666666666666666
2007-04-23,EEM,0.16666666666666666
2007-04-23,EFA,0.16666666666666666
2007-04-23,GLD,0
2007-04-23,IWM,0.16666666666666666
2007-04-23,QQQ,0.16666666666666666
2007-04-23,SPY,0.16666666666666666
2007-04-23,TLT,0.16666666666666666
2007-04-24,EEM,0.16666666666666666
2007-04-24,EFA,0.16666666666666666
2007-04-24,GLD,0
2007-04-24,IWM,0.16666666666666666
2007-04-24,QQQ,0.16666666666666666
2007-04-24,SPY,0.16666666666666666
2007-04-24,TLT,0.16666666666666666
2007-04-25,EEM,0.16666666666666666
2007-04-25,EFA,0.16666666666666666
2007-04-25,GLD,0
2007-04-25,IWM,0.16666666666666666
2007-04-25,QQQ,0.16666666666666666
2007-04-25,SPY,0.16666666666666666
2007-04-25,TLT,0.16666666666666666
2007-04-26,EEM,0.16666666666666666
2007-04-26,EFA,0.16666666666666666
2007-04-26,GLD,0
2007-04-26,IWM,0.16666666666666666
2007-04-26,QQQ,0.16666666666666666
2007-04-26,SPY,0.16666666666666666
2007-04-26,TLT,0.16666666666666666
2007-04-27,EEM,0.16666666666666666
2007-04-27,EFA,0.16666666666666666
2007-04-27,GLD,0
2007-04-27,IWM,0.16666666666666666
2007-04-27,QQQ,0.16666666666666666
2007-04-27,SPY,0.16666666666666666
2007-04-27,TLT,0.16666666666666666
2007-04-30,EEM,0.16666666666666666
2007-04-30,EFA,0.16666666666666666
2007-04-30,GLD,0
2007-04-30,IWM,0.16666666666666666
2007-04-30,QQQ,0.16666666666666666
2007-04-30,SPY,0.16666666666666666
2007-04-30,TLT,0.16666666666666666
2007-05-01,EEM,0.16666666666666666
2007-05-01,EFA,0.16666666666666666
2007-05-01,GLD,0
2007-05-01,IWM,0.16666666666666666
2007-05-01,QQQ,0.16666666666666666
2007-05-01,SPY,0.16666666666666666
2007-05-01,TLT,0.16666666666666666
2007-05-02,EEM,0.16666666666666666
2007-05-02,EFA,0.16666666666666666
2007-05-02,GLD,0
2007-05-02,IWM,0.16666666666666666
2007-05-02,QQQ,0.16666666666666666
2007-05-02,SPY,0.16666666666666666
2007-05-02,TLT,0.16666666666666666
2007-05-03,EEM,0.16666666666666666
2007-05-03,EFA,0.16666666666666666
2007-05-03,GLD,0
2007-05-03,IWM,0.16666666666666666
2007-05-03,QQQ,0.16666666666666666
2007-05-03,SPY,0.16666666666666666
2007-05-03,TLT,0.16666666666666666
2007-05-04,EEM,0.16666666666666666
2007-05-04,EFA,0.16666666666666666
2007-05-04,GLD,0
2007-05-04,IWM,0.16666666666666666
2007-05-04,QQQ,0.16666666666666666
2007-05-04,SPY,0.16666666666666666
2007-05-04,TLT,0.16666666666666666
2007-05-07,EEM,0.16666666666666666
2007-05-07,EFA,0.16666666666666666
2007-05-07,GLD,0
2007-05-07,IWM,0.16666666666666666
2007-05-07,QQQ,0.16666666666666666
2007-05-07,SPY,0.16666666666666666
2007-05-07,TLT,0.16666666666666666
2007-05-08,EEM,0.16666666666666666
2007-05-08,EFA,0.16666666666666666
2007-05-08,GLD,0
2007-05-08,IWM,0.16666666666666666
2007-05-08,QQQ,0.16666666666666666
2007-05-08,SPY,0.16666666666666666
2007-05-08,TLT,0.16666666666666666
2007-05-09,EEM,0.16666666666666666
2007-05-09,EFA,0.16666666666666666
2007-05-09,GLD,0
2007-05-09,IWM,0.16666666666666666
2007-05-09,QQQ,0.16666666666666666
2007-05-09,SPY,0.16666666666666666
2007-05-09,TLT,0.16666666666666666
2007-05-10,EEM,0.16666666666666666
2007-05-10,EFA,0.16666666666666666
2007-05-10,GLD,0
2007-05-10,IWM,0.16666666666666666
2007-05-10,QQQ,0.16666666666666666
2007-05-10,SPY,0.16666666666666666
2007-05-10,TLT,0.16666666666666666
2007-05-11,EEM,0.16666666666666666
2007-05-11,EFA,0.16666666666666666
2007-05-11,GLD,0
2007-05-11,IWM,0.16666666666666666
2007-05-11,QQQ,0.16666666666666666
2007-05-11,SPY,0.16666666666666666
2007-05-11,TLT,0.16666666666666666
2007-05-14,EEM,0.16666666666666666
2007-05-14,EFA,0.16666666666666666
2007-05-14,GLD,0
2007-05-14,IWM,0.16666666666666666
2007-05-14,QQQ,0.16666666666666666
2007-05-14,SPY,0.16666666666666666
2007-05-14,TLT,0.16666666666666666
2007-05-15,EEM,0.16666666666666666
2007-05-15,EFA,0.16666666666666666
2007-05-15,GLD,0
2007-05-15,IWM,0.16666666666666666
2007-05-15,QQQ,0.16666666666666666
2007-05-15,SPY,0.16666666666666666
2007-05-15,TLT,0.16666666666666666
2007-05-16,EEM,0.16666666666666666
2007-05-16,EFA,0.16666666666666666
2007-05-16,GLD,0.16666666666666666
2007-05-16,IWM,0.16666666666666666
2007-05-16,QQQ,0.16666666666666666
2007-05-16,SPY,0.16666666666666666
2007-05-16,TLT,0
2007-05-17,EEM,0.16666666666666666
2007-05-17,EFA,0.16666666666666666
2007-05-17,GLD,0.16666666666666666
2007-05-17,IWM,0.16666666666666666
2007-05-17,QQQ,0.16666666666666666
2007-05-17,SPY,0.16666666666666666
2007-05-17,TLT,0
2007-05-18,EEM,0.16666666666666666
2007-05-18,EFA,0.16666666666666666
2007-05-18,GLD,0.16666666666666666
2007-05-18,IWM,0.16666666666666666
2007-05-18,QQQ,0.16666666666666666
2007-05-18,SPY,0.16666666666666666
2007-05-18,TLT,0
2007-05-21,EEM,0.16666666666666666
2007-05-21,EFA,0.16666666666666666
2007-05-21,GLD,0.16666666666666666
2007-05-21,IWM,0.16666666666666666
2007-05-21,QQQ,0.16666666666666666
2007-05-21,SPY,0.16666666666666666
2007-05-21,TLT,0
2007-05-22,EEM,0.16666666666666666
2007-05-22,EFA,0.16666666666666666
2007-05-22,GLD,0.16666666666666666
2007-05-22,IWM,0.16666666666666666
2007-05-22,QQQ,0.16666666666666666
2007-05-22,SPY,0.16666666666666666
2007-05-22,TLT,0
2007-05-23,EEM,0.16666666666666666
2007-05-23,EFA,0.16666666666666666
2007-05-23,GLD,0.16666666666666666
2007-05-23,IWM,0.16666666666666666
2007-05-23,QQQ,0.16666666666666666
2007-05-23,SPY,0.16666666666666666
2007-05-23,TLT,0
2007-05-24,EEM,0.16666666666666666
2007-05-24,EFA,0.16666666666666666
2007-05-24,GLD,0.16666666666666666
2007-05-24,IWM,0.16666666666666666
2007-05-24,QQQ,0.16666666666666666
2007-05-24,SPY,0.16666666666666666
2007-05-24,TLT,0
2007-05-25,EEM,0.16666666666666666
2007-05-25,EFA,0.16666666666666666
2007-05-25,GLD,0.16666666666666666
2007-05-25,IWM,0.16666666666666666
2007-05-25,QQQ,0.16666666666666666
2007-05-25,SPY,0.16666666666666666
2007-05-25,TLT,0
2007-05-29,EEM,0.16666666666666666
2007-05-29,EFA,0.16666666666666666
2007-05-29,GLD,0.16666666666666666
2007-05-29,IWM,0.16666666666666666
2007-05-29,QQQ,0.16666666666666666
2007-05-29,SPY,0.16666666666666666
2007-05-29,TLT,0
2007-05-30,EEM,0.16666666666666666
2007-05-30,EFA,0.16666666666666666
2007-05-30,GLD,0.16666666666666666
2007-05-30,IWM,0.16666666666666666
2007-05-30,QQQ,0.16666666666666666
2007-05-30,SPY,0.16666666666666666
2007-05-30,TLT,0
2007-05-31,EEM,0.16666666666666666
2007-05-31,EFA,0.16666666666666666
2007-05-31,GLD,0.16666666666666666
2007-05-31,IWM,0.16666666666666666
2007-05-31,QQQ,0.16666666666666666
2007-05-31,SPY,0.16666666666666666
2007-05-31,TLT,0
2007-06-01,EEM,0.16666666666666666
2007-06-01,EFA,0.16666666666666666
2007-06-01,GLD,0.16666666666666666
2007-06-01,IWM,0.16666666666666666
2007-06-01,QQQ,0.16666666666666666
2007-06-01,SPY,0.16666666666666666
2007-06-01,TLT,0
2007-06-04,EEM,0.16666666666666666
2007-06-04,EFA,0.16666666666666666
2007-06-04,GLD,0.16666666666666666
2007-06-04,IWM,0.16666666666666666
2007-06-04,QQQ,0.16666666666666666
2007-06-04,SPY,0.16666666666666666
2007-06-04,TLT,0
2007-06-05,EEM,0.16666666666666666
2007-06-05,EFA,0.16666666666666666
2007-06-05,GLD,0.16666666666666666
2007-06-05,IWM,0.16666666666666666
2007-06-05,QQQ,0.16666666666666666
2007-06-05,SPY,0.16666666666666666
2007-06-05,TLT,0
2007-06-06,EEM,0.16666666666666666
2007-06-06,EFA,0.16666666666666666
2007-06-06,GLD,0.16666666666666666
2007-06-06,IWM,0.16666666666666666
2007-06-06,QQQ,0.16666666666666666
2007-06-06,SPY,0.16666666666666666
2007-06-06,TLT,0
2007-06-07,EEM,0.16666666666666666
2007-06-07,EFA,0.16666666666666666
2007-06-07,GLD,0.16666666666666666
2007-06-07,IWM,0.16666666666666666
2007-06-07,QQQ,0.16666666666666666
2007-06-07,SPY,0.16666666666666666
2007-06-07,TLT,0
2007-06-08,EEM,0.16666666666666666
2007-06-08,EFA,0.16666666666666666
2007-06-08,GLD,0.16666666666666666
2007-06-08,IWM,0.16666666666666666
2007-06-08,QQQ,0.16666666666666666
2007-06-08,SPY,0.16666666666666666
2007-06-08,TLT,0
2007-06-11,EEM,0.16666666666666666
2007-06-11,EFA,0.16666666666666666
2007-06-11,GLD,0.16666666666666666
2007-06-11,IWM,0.16666666666666666
2007-06-11,QQQ,0.16666666666666666
2007-06-11,SPY,0.16666666666666666
2007-06-11,TLT,0
2007-06-12,EEM,0.16666666666666666
2007-06-12,EFA,0.16666666666666666
2007-06-12,GLD,0.16666666666666666
2007-06-12,IWM,0.16666666666666666
2007-06-12,QQQ,0.16666666666666666
2007-06-12,SPY,0.16666666666666666
2007-06-12,TLT,0
2007-06-13,EEM,0.16666666666666666
2007-06-13,EFA,0.16666666666666666
2007-06-13,GLD,0.16666666666666666
2007-06-13,IWM,0.16666666666666666
2007-06-13,QQQ,0.16666666666666666
2007-06-13,SPY,0.16666666666666666
2007-06-13,TLT,0
2007-06-14,EEM,0.16666666666666666
2007-06-14,EFA,0.16666666666666666
2007-06-14,GLD,0.16666666666666666
2007-06-14,IWM,0.16666666666666666
2007-06-14,QQQ,0.16666666666666666
2007-06-14,SPY,0.16666666666666666
2007-06-14,TLT,0
2007-06-15,EEM,0.16666666666666666
2007-06-15,EFA,0.16666666666666666
2007-06-15,GLD,0.16666666666666666
2007-06-15,IWM,0.16666666666666666
2007-06-15,QQQ,0.16666666666666666
2007-06-15,SPY,0.16666666666666666
2007-06-15,TLT,0
2007-06-18,EEM,0.16666666666666666
2007-06-18,EFA,0.16666666666666666
2007-06-18,GLD,0.16666666666666666
2007-06-18,IWM,0.16666666666666666
2007-06-18,QQQ,0.16666666666666666
2007-06-18,SPY,0.16666666666666666
2007-06-18,TLT,0
2007-06-19,EEM,0.16666666666666666
2007-06-19,EFA,0.16666666666666666
2007-06-19,GLD,0.16666666666666666
2007-06-19,IWM,0.16666666666666666
2007-06-19,QQQ,0.16666666666666666
2007-06-19,SPY,0.16666666666666666
2007-06-19,TLT,0
2007-06-20,EEM,0.16666666666666666
2007-06-20,EFA,0.16666666666666666
2007-06-20,GLD,0.16666666666666666
2007-06-20,IWM,0.16666666666666666
2007-06-20,QQQ,0.16666666666666666
2007-06-20,SPY,0.16666666666666666
2007-06-20,TLT,0
2007-06-21,EEM,0.16666666666666666
2007-06-21,EFA,0.16666666666666666
2007-06-21,GLD,0.16666666666666666
2007-06-21,IWM,0.16666666666666666
2007-06-21,QQQ,0.16666666666666666
2007-06-21,SPY,0.16666666666666666
2007-06-21,TLT,0
2007-06-22,EEM,0.16666666666666666
2007-06-22,EFA,0.16666666666666666
2007-06-22,GLD,0.16666666666666666
2007-06-22,IWM,0.16666666666666666
2007-06-22,QQQ,0.16666666666666666
2007-06-22,SPY,0.16666666666666666
2007-06-22,TLT,0
2007-06-25,EEM,0.16666666666666666
2007-06-25,EFA,0.16666666666666666
2007-06-25,GLD,0.16666666666666666
2007-06-25,IWM,0.16666666666666666
2007-06-25,QQQ,0.16666666666666666
2007-06-25,SPY,0.16666666666666666
2007-06-25,TLT,0
2007-06-26,EEM,0.16666666666666666
2007-06-26,EFA,0.16666666666666666
2007-06-26,GLD,0.16666666666666666
2007-06-26,IWM,0.16666666666666666
2007-06-26,QQQ,0.16666666666666666
2007-06-26,SPY,0.16666666666666666
2007-06-26,TLT,0
2007-06-27,EEM,0.16666666666666666
2007-06-27,EFA,0.16666666666666666
2007-06-27,GLD,0.16666666666666666
2007-06-27,IWM,0.16666666666666666
2007-06-27,QQQ,0.16666666666666666
2007-06-27,SPY,0.16666666666666666
2007-06-27,TLT,0
2007-06-28,EEM,0.16666666666666666
2007-06-28,EFA,0.16666666666666666
2007-06-28,GLD,0.16666666666666666
2007-06-28,IWM,0.16666666666666666
2007-06-28,QQQ,0.16666666666666666
2007-06-28,SPY,0.16666666666666666
2007-06-28,TLT,0
2007-06-29,EEM,0.16666666666666666
2007-06-29,EFA,0.16666666666666666
2007-06-29,GLD,0.16666666666666666
2007-06-29,IWM,0.16666666666666666
2007-06-29,QQQ,0.16666666666666666
2007-06-29,SPY,0.16666666666666666
2007-06-29,TLT,0
2007-07-02,EEM,0.16666666666666666
2007-07-02,EFA,0.16666666666666666
2007-07-02,GLD,0.16666666666666666
2007-07-02,IWM,0.16666666666666666
2007-07-02,QQQ,0.16666666666666666
2007-07-02,SPY,0.16666666666666666
